Area,Month,Temperature
Kinnaur,09/01/01,16.326
Kinnaur,10/01/01,15.054
Kinnaur,11/01/01,10.519
Kinnaur,12/01/01,6.85
Kinnaur,01/01/02,5.705
Kinnaur,02/01/02,6.598
Kinnaur,03/01/02,10.317
Kinnaur,04/01/02,13.777
Kinnaur,05/01/02,17.487
Kinnaur,06/01/02,18.992
Kinnaur,07/01/02,17.939
Kinnaur,08/01/02,17.836
Kinnaur,09/01/02,16.457
Kinnaur,10/01/02,12.609
Kinnaur,11/01/02,9.356
Kinnaur,12/01/02,6.974
Kinnaur,01/01/03,3.672
Kinnaur,02/01/03,3.816
Kinnaur,03/01/03,7.064
Kinnaur,04/01/03,13.241
Kinnaur,05/01/03,17.124
Kinnaur,06/01/03,19.913
Kinnaur,07/01/03,20.115
Kinnaur,08/01/03,17.733
Kinnaur,09/01/03,16.889
Kinnaur,10/01/03,13.629
Kinnaur,11/01/03,9.655
Kinnaur,12/01/03,6.986
Kinnaur,01/01/04,3.438
Kinnaur,02/01/04,6.817
Kinnaur,03/01/04,9.375
Kinnaur,04/01/04,15.163
Kinnaur,05/01/04,16.941
Kinnaur,06/01/04,19.075
Kinnaur,07/01/04,18.072
Kinnaur,08/01/04,17.581
Kinnaur,09/01/04,16.059
Kinnaur,10/01/04,13.521
Kinnaur,11/01/04,8.523
Kinnaur,12/01/04,6.442
Kinnaur,01/01/05,1.349
Kinnaur,02/01/05,0.966
Kinnaur,03/01/05,4.905
Kinnaur,04/01/05,11.361
Kinnaur,05/01/05,17.999
Kinnaur,06/01/05,19.83
Kinnaur,07/01/05,18.314
Kinnaur,08/01/05,18
Kinnaur,09/01/05,16.657
Kinnaur,10/01/05,14.108
Kinnaur,11/01/05,10.097
Kinnaur,12/01/05,5.454
Kinnaur,01/01/06,2.838
Kinnaur,02/01/06,2.355
Kinnaur,03/01/06,7.463
Kinnaur,04/01/06,14.471
Kinnaur,05/01/06,18.811
Kinnaur,06/01/06,19.126
Kinnaur,07/01/06,18.772
Kinnaur,08/01/06,17.314
Kinnaur,09/01/06,16.632
Kinnaur,10/01/06,13.742
Kinnaur,11/01/06,10.875
Kinnaur,12/01/06,7.818
Kinnaur,01/01/07,6.216
Kinnaur,02/01/07,2.476
Kinnaur,03/01/07,5.453
Kinnaur,04/01/07,12.213
Kinnaur,05/01/07,16.052
Kinnaur,06/01/07,19.401
Kinnaur,07/01/07,19.517
Kinnaur,08/01/07,18.058
Kinnaur,09/01/07,16.92
Kinnaur,10/01/07,14.573
Kinnaur,11/01/07,10.482
Kinnaur,12/01/07,6.761
Kinnaur,01/01/08,5.037
Kinnaur,02/01/08,5.242
Kinnaur,03/01/08,9.372
Kinnaur,04/01/08,15.754
Kinnaur,05/01/08,17.599
Kinnaur,06/01/08,20.625
Kinnaur,07/01/08,18.582
Kinnaur,08/01/08,17.403
Kinnaur,09/01/08,16.779
Kinnaur,10/01/08,13.689
Kinnaur,11/01/08,8.809
Kinnaur,12/01/08,5.763
Kinnaur,01/01/09,2.812
Kinnaur,02/01/09,4.199
Kinnaur,03/01/09,11.044
Kinnaur,04/01/09,12.939
Kinnaur,05/01/09,17.811
Kinnaur,06/01/09,17.772
Kinnaur,07/01/09,18.262
Kinnaur,08/01/09,17.806
Kinnaur,09/01/09,17.232
Kinnaur,10/01/09,14.441
Kinnaur,11/01/09,10.268
Kinnaur,12/01/09,6.678
Kinnaur,01/01/10,5.374
Kinnaur,02/01/10,4.913
Kinnaur,03/01/10,9.437
Kinnaur,04/01/10,13.853
Kinnaur,05/01/10,17.674
Kinnaur,06/01/10,18.891
Kinnaur,07/01/10,17.806
Kinnaur,08/01/10,17.957
Kinnaur,09/01/10,16.899
Kinnaur,10/01/10,13.108
Kinnaur,11/01/10,8.277
Kinnaur,12/01/10,5.674
Kinnaur,01/01/11,4.125
Kinnaur,02/01/11,6.219
Kinnaur,03/01/11,6.975
Kinnaur,04/01/11,14.598
Kinnaur,05/01/11,19.023
Kinnaur,06/01/11,19.192
Kinnaur,07/01/11,20.025
Kinnaur,08/01/11,18.658
Kinnaur,09/01/11,16.457
Kinnaur,10/01/11,13.307
Kinnaur,11/01/11,8.166
Kinnaur,12/01/11,6.341
Kinnaur,01/01/12,3.761
Kinnaur,02/01/12,6.521
Kinnaur,03/01/12,9.452
Kinnaur,04/01/12,13.91
Kinnaur,05/01/12,17.18
Kinnaur,06/01/12,19.847
Kinnaur,07/01/12,18.682
Kinnaur,08/01/12,17.823
Kinnaur,09/01/12,16.388
Kinnaur,10/01/12,13.908
Kinnaur,11/01/12,7.946
Kinnaur,12/01/12,6.077
Kinnaur,01/01/13,4.705
Kinnaur,02/01/13,3.405
Kinnaur,03/01/13,6.652
Kinnaur,04/01/13,14.394
Kinnaur,05/01/13,15.932
Kinnaur,06/01/13,17.449
Kinnaur,07/01/13,18.283
Kinnaur,08/01/13,18.326
Kinnaur,09/01/13,17.208
Kinnaur,10/01/13,13.728
Kinnaur,11/01/13,7.901
Kinnaur,12/01/13,4.121
Kinnaur,01/01/14,5.88
Kinnaur,02/01/14,4.157
Kinnaur,03/01/14,8.088
Kinnaur,04/01/14,13.329
Kinnaur,05/01/14,16.868
Kinnaur,06/01/14,19.246
Kinnaur,07/01/14,18.617
Kinnaur,08/01/14,17.815
Kinnaur,09/01/14,16.656
Kinnaur,10/01/14,11.735
Kinnaur,11/01/14,8.953
Kinnaur,12/01/14,5.628
Kinnaur,01/01/15,4.768
Kinnaur,02/01/15,3.832
Kinnaur,03/01/15,8.655
Kinnaur,04/01/15,14.27
Kinnaur,05/01/15,18.81
Kinnaur,06/01/15,19.249
Kinnaur,07/01/15,19.205
Kinnaur,08/01/15,18.247
Kinnaur,09/01/15,17.2
Kinnaur,10/01/15,15.632
Kinnaur,11/01/15,10.613
Kinnaur,12/01/15,6.707
Kinnaur,01/01/16,4.769
Kinnaur,02/01/16,4.397
Kinnaur,03/01/16,12.697
Kinnaur,04/01/16,15.42
Kinnaur,05/01/16,18.054
Kinnaur,06/01/16,18.15
Kinnaur,07/01/16,18.249
Kinnaur,08/01/16,18.198
Kinnaur,09/01/16,16.621
Kinnaur,10/01/16,13.59
Kinnaur,11/01/16,9.15
Kinnaur,12/01/16,5.061
Kinnaur,01/01/17,4.222
Kinnaur,02/01/17,5.2
Kinnaur,03/01/17,8.04
Kinnaur,04/01/17,10.474
Kinnaur,05/01/17,13.567
Kinnaur,06/01/17,17.8
Kinnaur,07/01/17,18.247
Kinnaur,08/01/17,18.08
Kinnaur,09/01/17,15.923
Kinnaur,10/01/17,13.01
Kinnaur,11/01/17,10.052
Kinnaur,12/01/17,5.611
Kinnaur,01/01/18,3.496
Kinnaur,02/01/18,5.953
Kinnaur,03/01/18,9.018
Kinnaur,04/01/18,12.175
Kinnaur,05/01/18,18.646
Kinnaur,06/01/18,18.024
Kinnaur,07/01/18,18.773
Kinnaur,08/01/18,18.25
Kinnaur,09/01/18,16.966
Kinnaur,10/01/18,13.84
Kinnaur,11/01/18,8.585
Kinnaur,12/01/18,4.548
Kinnaur,01/01/19,1.892
Kinnaur,02/01/19,4.434
Kinnaur,03/01/19,8.73
Kinnaur,04/01/19,12.354
Kinnaur,05/01/19,15.91
Kinnaur,06/01/19,19.698
Kinnaur,07/01/19,18.216
Kinnaur,08/01/19,18.058
Kinnaur,09/01/19,16.156
Kinnaur,10/01/19,13.872
Kinnaur,11/01/19,9.318
Kinnaur,12/01/19,5.198
Kinnaur,01/01/20,6.039
Kinnaur,02/01/20,3.39
Kinnaur,03/01/20,7.508
Kinnaur,04/01/20,13.73
Kinnaur,05/01/20,14.387
Kinnaur,06/01/20,18.26
Kinnaur,07/01/20,18.239
Kinnaur,08/01/20,17.79
Kinnaur,09/01/20,16.476
Kinnaur,10/01/20,14.273
Kinnaur,11/01/20,10.018
Kinnaur,12/01/20,7.853
Kinnaur,01/01/21,3.563
Kinnaur,02/01/21,6.289
Kinnaur,03/01/21,12.153
Kinnaur,04/01/21,16.675
Kinnaur,05/01/21,20.31
Kinnaur,06/01/21,19.289
Kinnaur,07/01/21,18.715
Kinnaur,08/01/21,17.225
Kinnaur,09/01/21,15.624
Kinnaur,10/01/21,12.4
Kinnaur,11/01/21,8.853
Kinnaur,12/01/21,6.377
Kinnaur,01/01/22,2.416
Kinnaur,02/01/22,6.6
Kinnaur,03/01/22,10.728
Kinnaur,04/01/22,13.652
Kinnaur,05/01/22,18.043
Kinnaur,06/01/22,18.183
Kinnaur,07/01/22,18.216
Kinnaur,08/01/22,17.324
Kinnaur,09/01/22,16.386
Kinnaur,10/01/22,13.009
Kinnaur,11/01/22,9.143
Kinnaur,12/01/22,4.407
Kinnaur,01/01/23,4.342
Kinnaur,02/01/23,3.562
Kinnaur,03/01/23,10.708
Kinnaur,04/01/23,15.785
Kinnaur,05/01/23,17.275
Kinnaur,06/01/23,20.646
Kinnaur,07/01/23,18.275
Kinnaur,08/01/23,18.082
Kinnaur,09/01/23,16.08
Kinnaur,10/01/23,12.666
Kinnaur,11/01/23,9.255
Kinnaur,12/01/23,5.574
Kinnaur,01/01/24,3.046
Kinnaur,02/01/24,5.319
Kinnaur,03/01/24,10.941
Kinnaur,04/01/24,15.222
Kinnaur,05/01/24,14.491
Kinnaur,06/01/24,21.202
Kinnaur,07/01/24,18.806
Kinnaur,08/01/24,17.757
Kinnaur,09/01/24,15.626
Kinnaur,10/01/24,14.175
Kinnaur,11/01/24,9.052
Kinnaur,12/01/24,6.943
Kinnaur,01/01/25,2.314
Kinnaur,02/01/25,4.447
Kinnaur,03/01/25,9.986
Kinnaur,04/01/25,15.941
Kinnaur,05/01/25,16.879
Kinnaur,06/01/25,17.349
Kinnaur,07/01/25,17.806
Kinnaur,08/01/25,17.967
Kinnaur,09/01/25,16.632
Kinnaur,10/01/25,13.704
Kinnaur,11/01/25,8.077
Kinnaur,12/01/25,7.366
Kinnaur,01/01/26,4.162
Kinnaur,02/01/26,6.284
Kinnaur,03/01/26,7.121
Kinnaur,04/01/26,10.852
Kinnaur,05/01/26,15.32
Kinnaur,06/01/26,20.79
Kinnaur,07/01/26,19.125
Kinnaur,08/01/26,17.927
Kinnaur,09/01/26,16.822
Kinnaur,10/01/26,13.679
Kinnaur,11/01/26,7.068
Kinnaur,12/01/26,6.04
Kinnaur,01/01/27,3.149
Kinnaur,02/01/27,2.522
Kinnaur,03/01/27,8.088
Kinnaur,04/01/27,13.662
Kinnaur,05/01/27,16.211
Kinnaur,06/01/27,19.502
Kinnaur,07/01/27,18.616
Kinnaur,08/01/27,17.424
Kinnaur,09/01/27,16.714
Kinnaur,10/01/27,13.704
Kinnaur,11/01/27,9.074
Kinnaur,12/01/27,7.454
Kinnaur,01/01/28,3.236
Kinnaur,02/01/28,5.533
Kinnaur,03/01/28,9.316
Kinnaur,04/01/28,13.438
Kinnaur,05/01/28,19.746
Kinnaur,06/01/28,19.126
Kinnaur,07/01/28,18.758
Kinnaur,08/01/28,18.4
Kinnaur,09/01/28,17.244
Kinnaur,10/01/28,14.54
Kinnaur,11/01/28,8.973
Kinnaur,12/01/28,5.619
Kinnaur,01/01/29,2.968
Kinnaur,02/01/29,4.32
Kinnaur,03/01/29,11.287
Kinnaur,04/01/29,14.73
Kinnaur,05/01/29,18.321
Kinnaur,06/01/29,19.098
Kinnaur,07/01/29,18.417
Kinnaur,08/01/29,17.235
Kinnaur,09/01/29,16.621
Kinnaur,10/01/29,12.992
Kinnaur,11/01/29,9.743
Kinnaur,12/01/29,2.852
Kinnaur,01/01/30,2.403
Kinnaur,02/01/30,4.632
Kinnaur,03/01/30,10.385
Kinnaur,04/01/30,13.552
Kinnaur,05/01/30,17.063
Kinnaur,06/01/30,18.336
Kinnaur,07/01/30,18.058
Kinnaur,08/01/30,17.734
Kinnaur,09/01/30,16.897
Kinnaur,10/01/30,12.817
Kinnaur,11/01/30,8.754
Kinnaur,12/01/30,6.693
Kinnaur,01/01/31,5.502
Kinnaur,02/01/31,2.063
Kinnaur,03/01/31,9.152
Kinnaur,04/01/31,15.821
Kinnaur,05/01/31,17.142
Kinnaur,06/01/31,20.46
Kinnaur,07/01/31,18.684
Kinnaur,08/01/31,18.867
Kinnaur,09/01/31,16.304
Kinnaur,10/01/31,13.501
Kinnaur,11/01/31,9.245
Kinnaur,12/01/31,6.706
Kinnaur,01/01/32,6.405
Kinnaur,02/01/32,4.038
Kinnaur,03/01/32,10.43
Kinnaur,04/01/32,14.619
Kinnaur,05/01/32,16.585
Kinnaur,06/01/32,20.793
Kinnaur,07/01/32,18.897
Kinnaur,08/01/32,17.602
Kinnaur,09/01/32,16.514
Kinnaur,10/01/32,13.875
Kinnaur,11/01/32,10.477
Kinnaur,12/01/32,5.996
Kinnaur,01/01/33,2.759
Kinnaur,02/01/33,5.164
Kinnaur,03/01/33,9.621
Kinnaur,04/01/33,12.077
Kinnaur,05/01/33,14.788
Kinnaur,06/01/33,19.083
Kinnaur,07/01/33,18.14
Kinnaur,08/01/33,17.737
Kinnaur,09/01/33,15.967
Kinnaur,10/01/33,13.118
Kinnaur,11/01/33,9.664
Kinnaur,12/01/33,7.297
Kinnaur,01/01/34,1.611
Kinnaur,02/01/34,7.967
Kinnaur,03/01/34,8.895
Kinnaur,04/01/34,14.783
Kinnaur,05/01/34,16.81
Kinnaur,06/01/34,19.02
Kinnaur,07/01/34,18.262
Kinnaur,08/01/34,17.324
Kinnaur,09/01/34,17.29
Kinnaur,10/01/34,13.918
Kinnaur,11/01/34,9.341
Kinnaur,12/01/34,4.973
Kinnaur,01/01/35,1.238
Kinnaur,02/01/35,5.344
Kinnaur,03/01/35,9.719
Kinnaur,04/01/35,10.686
Kinnaur,05/01/35,18.477
Kinnaur,06/01/35,20.902
Kinnaur,07/01/35,18.473
Kinnaur,08/01/35,17.6
Kinnaur,09/01/35,16.371
Kinnaur,10/01/35,13.518
Kinnaur,11/01/35,8.809
Kinnaur,12/01/35,4.43
Kinnaur,01/01/36,2.66
Kinnaur,02/01/36,3.909
Kinnaur,03/01/36,9.219
Kinnaur,04/01/36,13.487
Kinnaur,05/01/36,18.345
Kinnaur,06/01/36,16.993
Kinnaur,07/01/36,17.916
Kinnaur,08/01/36,17.494
Kinnaur,09/01/36,16.103
Kinnaur,10/01/36,13.319
Kinnaur,11/01/36,9.474
Kinnaur,12/01/36,4.479
Kinnaur,01/01/37,3.429
Kinnaur,02/01/37,4.009
Kinnaur,03/01/37,8.217
Kinnaur,04/01/37,11.996
Kinnaur,05/01/37,16.945
Kinnaur,06/01/37,19.439
Kinnaur,07/01/37,18.34
Kinnaur,08/01/37,18.091
Kinnaur,09/01/37,16.656
Kinnaur,10/01/37,12.968
Kinnaur,11/01/37,7.634
Kinnaur,12/01/37,5.261
Kinnaur,01/01/38,3.128
Kinnaur,02/01/38,3.374
Kinnaur,03/01/38,10.561
Kinnaur,04/01/38,15.342
Kinnaur,05/01/38,18.767
Kinnaur,06/01/38,18.003
Kinnaur,07/01/38,18.428
Kinnaur,08/01/38,17.881
Kinnaur,09/01/38,16.363
Kinnaur,10/01/38,14.194
Kinnaur,11/01/38,7.622
Kinnaur,12/01/38,7.533
Kinnaur,01/01/39,4.487
Kinnaur,02/01/39,4.387
Kinnaur,03/01/39,6.687
Kinnaur,04/01/39,12.976
Kinnaur,05/01/39,19.074
Kinnaur,06/01/39,18.007
Kinnaur,07/01/39,18.407
Kinnaur,08/01/39,18.205
Kinnaur,09/01/39,16.457
Kinnaur,10/01/39,13.883
Kinnaur,11/01/39,10.012
Kinnaur,12/01/39,7.764
Kinnaur,01/01/40,4.404
Kinnaur,02/01/40,4.355
Kinnaur,03/01/40,6.763
Kinnaur,04/01/40,12.86
Kinnaur,05/01/40,17.755
Kinnaur,06/01/40,19.168
Kinnaur,07/01/40,18.684
Kinnaur,08/01/40,17.757
Kinnaur,09/01/40,15.823
Kinnaur,10/01/40,14.151
Kinnaur,11/01/40,9.999
Kinnaur,12/01/40,5.133
Kinnaur,01/01/41,3.001
Kinnaur,02/01/41,6.155
Kinnaur,03/01/41,11.821
Kinnaur,04/01/41,17.052
Kinnaur,05/01/41,18.423
Kinnaur,06/01/41,18.569
Kinnaur,07/01/41,18.948
Kinnaur,08/01/41,18.257
Kinnaur,09/01/41,16.733
Kinnaur,10/01/41,14.599
Kinnaur,11/01/41,9.543
Kinnaur,12/01/41,8.647
Kinnaur,01/01/42,3.071
Kinnaur,02/01/42,5.198
Kinnaur,03/01/42,11.629
Kinnaur,04/01/42,15.187
Kinnaur,05/01/42,17.61
Kinnaur,06/01/42,20.679
Kinnaur,07/01/42,18.458
Kinnaur,08/01/42,17.349
Kinnaur,09/01/42,16.123
Kinnaur,10/01/42,14.175
Kinnaur,11/01/42,10.119
Kinnaur,12/01/42,5.487
Kinnaur,01/01/43,2.475
Kinnaur,02/01/43,6.299
Kinnaur,03/01/43,10.052
Kinnaur,04/01/43,12.572
Kinnaur,05/01/43,17.602
Kinnaur,06/01/43,19.197
Kinnaur,07/01/43,18.494
Kinnaur,08/01/43,17.293
Kinnaur,09/01/43,17.132
Kinnaur,10/01/43,14.031
Kinnaur,11/01/43,10.674
Kinnaur,12/01/43,7.154
Kinnaur,01/01/44,1.953
Kinnaur,02/01/44,3.489
Kinnaur,03/01/44,8.277
Kinnaur,04/01/44,13.23
Kinnaur,05/01/44,19.3
Kinnaur,06/01/44,18.625
Kinnaur,07/01/44,18.826
Kinnaur,08/01/44,18.05
Kinnaur,09/01/44,16.491
Kinnaur,10/01/44,14.008
Kinnaur,11/01/44,9.576
Kinnaur,12/01/44,7.151
Kinnaur,01/01/45,1.203
Kinnaur,02/01/45,4.108
Kinnaur,03/01/45,9.921
Kinnaur,04/01/45,12.386
Kinnaur,05/01/45,17.925
Kinnaur,06/01/45,20.424
Kinnaur,07/01/45,18.417
Kinnaur,08/01/45,17.98
Kinnaur,09/01/45,16.457
Kinnaur,10/01/45,12.745
Kinnaur,11/01/45,9.975
Kinnaur,12/01/45,5.475
Kinnaur,01/01/46,6.564
Kinnaur,02/01/46,7.787
Kinnaur,03/01/46,9.132
Kinnaur,04/01/46,15.33
Kinnaur,05/01/46,16.755
Kinnaur,06/01/46,18.849
Kinnaur,07/01/46,18.484
Kinnaur,08/01/46,18.448
Kinnaur,09/01/46,17.079
Kinnaur,10/01/46,13.13
Kinnaur,11/01/46,9.386
Kinnaur,12/01/46,5.838
Kinnaur,01/01/47,3.027
Kinnaur,02/01/47,6.032
Kinnaur,03/01/47,10.187
Kinnaur,04/01/47,15.73
Kinnaur,05/01/47,18.481
Kinnaur,06/01/47,21.025
Kinnaur,07/01/47,19.016
Kinnaur,08/01/47,18.08
Kinnaur,09/01/47,16.513
Kinnaur,10/01/47,12.644
Kinnaur,11/01/47,10.076
Kinnaur,12/01/47,6.55
Kinnaur,01/01/48,4.75
Kinnaur,02/01/48,3.888
Kinnaur,03/01/48,8.254
Kinnaur,04/01/48,16.486
Kinnaur,05/01/48,19.022
Kinnaur,06/01/48,20.368
Kinnaur,07/01/48,18.483
Kinnaur,08/01/48,17.358
Kinnaur,09/01/48,16.367
Kinnaur,10/01/48,12.874
Kinnaur,11/01/48,8.275
Kinnaur,12/01/48,5.23
Kinnaur,01/01/49,5.889
Kinnaur,02/01/49,4.565
Kinnaur,03/01/49,9.944
Kinnaur,04/01/49,15.389
Kinnaur,05/01/49,18.012
Kinnaur,06/01/49,19.77
Kinnaur,07/01/49,18.014
Kinnaur,08/01/49,17.753
Kinnaur,09/01/49,16.781
Kinnaur,10/01/49,14.228
Kinnaur,11/01/49,8.81
Kinnaur,12/01/49,4.832
Kinnaur,01/01/50,4.591
Kinnaur,02/01/50,3.907
Kinnaur,03/01/50,8.079
Kinnaur,04/01/50,13.428
Kinnaur,05/01/50,17.542
Kinnaur,06/01/50,19.058
Kinnaur,07/01/50,18.285
Kinnaur,08/01/50,17.459
Kinnaur,09/01/50,15.423
Kinnaur,10/01/50,12.917
Kinnaur,11/01/50,9.451
Kinnaur,12/01/50,5.329
Kinnaur,01/01/51,2.649
Kinnaur,02/01/51,6.2
Kinnaur,03/01/51,9.792
Kinnaur,04/01/51,11.741
Kinnaur,05/01/51,17.545
Kinnaur,06/01/51,20.214
Kinnaur,07/01/51,19.783
Kinnaur,08/01/51,18.824
Kinnaur,09/01/51,17.258
Kinnaur,10/01/51,15.342
Kinnaur,11/01/51,10.332
Kinnaur,12/01/51,7.731
Kinnaur,01/01/52,5.614
Kinnaur,02/01/52,7.242
Kinnaur,03/01/52,8.187
Kinnaur,04/01/52,15.82
Kinnaur,05/01/52,18.144
Kinnaur,06/01/52,19.02
Kinnaur,07/01/52,18.684
Kinnaur,08/01/52,18.068
Kinnaur,09/01/52,17.091
Kinnaur,10/01/52,13.461
Kinnaur,11/01/52,10.176
Kinnaur,12/01/52,6.798
Kinnaur,01/01/53,2.581
Kinnaur,02/01/53,8.233
Kinnaur,03/01/53,12.745
Kinnaur,04/01/53,15.03
Kinnaur,05/01/53,18.587
Kinnaur,06/01/53,20.1
Kinnaur,07/01/53,18.627
Kinnaur,08/01/53,17.982
Kinnaur,09/01/53,16.806
Kinnaur,10/01/53,13.68
Kinnaur,11/01/53,9.976
Kinnaur,12/01/53,7.729
Kinnaur,01/01/54,2.639
Kinnaur,02/01/54,5.641
Kinnaur,03/01/54,10.876
Kinnaur,04/01/54,15.861
Kinnaur,05/01/54,18.242
Kinnaur,06/01/54,19.358
Kinnaur,07/01/54,18.626
Kinnaur,08/01/54,18.202
Kinnaur,09/01/54,17.045
Kinnaur,10/01/54,12.198
Kinnaur,11/01/54,9.011
Kinnaur,12/01/54,4.654
Kinnaur,01/01/55,3.148
Kinnaur,02/01/55,6.606
Kinnaur,03/01/55,11.724
Kinnaur,04/01/55,12.278
Kinnaur,05/01/55,15.841
Kinnaur,06/01/55,20.467
Kinnaur,07/01/55,18.616
Kinnaur,08/01/55,17.532
Kinnaur,09/01/55,16.457
Kinnaur,10/01/55,12.809
Kinnaur,11/01/55,9.899
Kinnaur,12/01/55,5.998
Kinnaur,01/01/56,3.426
Kinnaur,02/01/56,7.333
Kinnaur,03/01/56,9.699
Kinnaur,04/01/56,15.764
Kinnaur,05/01/56,19.577
Kinnaur,06/01/56,19.052
Kinnaur,07/01/56,18.094
Kinnaur,08/01/56,17.737
Kinnaur,09/01/56,16.779
Kinnaur,10/01/56,12.787
Kinnaur,11/01/56,9.133
Kinnaur,12/01/56,5.009
Kinnaur,01/01/57,2.937
Kinnaur,02/01/57,4.578
Kinnaur,03/01/57,8.587
Kinnaur,04/01/57,12.852
Kinnaur,05/01/57,16.242
Kinnaur,06/01/57,18.827
Kinnaur,07/01/57,19.041
Kinnaur,08/01/57,17.977
Kinnaur,09/01/57,16.032
Kinnaur,10/01/57,13.832
Kinnaur,11/01/57,10.265
Kinnaur,12/01/57,6.843
Kinnaur,01/01/58,5.431
Kinnaur,02/01/58,5.963
Kinnaur,03/01/58,10.598
Kinnaur,04/01/58,16.64
Kinnaur,05/01/58,17.353
Kinnaur,06/01/58,20.59
Kinnaur,07/01/58,18.458
Kinnaur,08/01/58,17.923
Kinnaur,09/01/58,16.946
Kinnaur,10/01/58,14.228
Kinnaur,11/01/58,10.539
Kinnaur,12/01/58,7.888
Kinnaur,01/01/59,4.84
Kinnaur,02/01/59,4.913
Kinnaur,03/01/59,11.267
Kinnaur,04/01/59,14.997
Kinnaur,05/01/59,16.843
Kinnaur,06/01/59,20.167
Kinnaur,07/01/59,18.072
Kinnaur,08/01/59,18.458
Kinnaur,09/01/59,17.212
Kinnaur,10/01/59,14.064
Kinnaur,11/01/59,9.366
Kinnaur,12/01/59,7.711
Kinnaur,01/01/60,3.685
Kinnaur,02/01/60,10.218
Kinnaur,03/01/60,8.742
Kinnaur,04/01/60,13.092
Kinnaur,05/01/60,18.364
Kinnaur,06/01/60,20.392
Kinnaur,07/01/60,18.961
Kinnaur,08/01/60,18.514
Kinnaur,09/01/60,17.265
Kinnaur,10/01/60,13.85
Kinnaur,11/01/60,9.02
Kinnaur,12/01/60,9.052
Kinnaur,01/01/61,4.905
Kinnaur,02/01/61,4.488
Kinnaur,03/01/61,11.133
Kinnaur,04/01/61,14.704
Kinnaur,05/01/61,18.29
Kinnaur,06/01/61,20.825
Kinnaur,07/01/61,19.216
Kinnaur,08/01/61,18.658
Kinnaur,09/01/61,19.092
Kinnaur,10/01/61,15.542
Kinnaur,11/01/61,9.708
Kinnaur,12/01/61,4.866
Kinnaur,01/01/62,4.032
Kinnaur,02/01/62,6.766
Kinnaur,03/01/62,9.934
Kinnaur,04/01/62,15.877
Kinnaur,05/01/62,17.641
Kinnaur,06/01/62,19.859
Kinnaur,07/01/62,19.561
Kinnaur,08/01/62,18.804
Kinnaur,09/01/62,17.261
Kinnaur,10/01/62,15.034
Kinnaur,11/01/62,10.633
Kinnaur,12/01/62,5.566
Kinnaur,01/01/63,3.959
Kinnaur,02/01/63,6.675
Kinnaur,03/01/63,9.011
Kinnaur,04/01/63,14.53
Kinnaur,05/01/63,17.392
Kinnaur,06/01/63,20.312
Kinnaur,07/01/63,19.513
Kinnaur,08/01/63,17.985
Kinnaur,09/01/63,16.558
Kinnaur,10/01/63,15.045
Kinnaur,11/01/63,11.568
Kinnaur,12/01/63,6.945
Kinnaur,01/01/64,4.729
Kinnaur,02/01/64,5.734
Kinnaur,03/01/64,10.566
Kinnaur,04/01/64,15.378
Kinnaur,05/01/64,15.978
Kinnaur,06/01/64,19.2
Kinnaur,07/01/64,17.716
Kinnaur,08/01/64,18.481
Kinnaur,09/01/64,17.704
Kinnaur,10/01/64,14.655
Kinnaur,11/01/64,10.335
Kinnaur,12/01/64,7.729
Kinnaur,01/01/65,6.948
Kinnaur,02/01/65,5.776
Kinnaur,03/01/65,9.167
Kinnaur,04/01/65,13.532
Kinnaur,05/01/65,16.743
Kinnaur,06/01/65,19.468
Kinnaur,07/01/65,18.438
Kinnaur,08/01/65,17.403
Kinnaur,09/01/65,16.744
Kinnaur,10/01/65,14.772
Kinnaur,11/01/65,11.532
Kinnaur,12/01/65,6.987
Kinnaur,01/01/66,4.089
Kinnaur,02/01/66,6.879
Kinnaur,03/01/66,9.521
Kinnaur,04/01/66,14.028
Kinnaur,05/01/66,17.178
Kinnaur,06/01/66,19.126
Kinnaur,07/01/66,18.769
Kinnaur,08/01/66,18.06
Kinnaur,09/01/66,16.431
Kinnaur,10/01/66,12.917
Kinnaur,11/01/66,8.3
Kinnaur,12/01/66,5.885
Kinnaur,01/01/67,3.582
Kinnaur,02/01/67,6.775
Kinnaur,03/01/67,8.694
Kinnaur,04/01/67,13.596
Kinnaur,05/01/67,15.943
Kinnaur,06/01/67,19.457
Kinnaur,07/01/67,18.927
Kinnaur,08/01/67,17.72
Kinnaur,09/01/67,16.755
Kinnaur,10/01/67,12.57
Kinnaur,11/01/67,8.477
Kinnaur,12/01/67,6.085
Kinnaur,01/01/68,2.84
Kinnaur,02/01/68,3.35
Kinnaur,03/01/68,9.42
Kinnaur,04/01/68,14.298
Kinnaur,05/01/68,16.897
Kinnaur,06/01/68,19.993
Kinnaur,07/01/68,18.382
Kinnaur,08/01/68,17.448
Kinnaur,09/01/68,17.331
Kinnaur,10/01/68,12.594
Kinnaur,11/01/68,9.453
Kinnaur,12/01/68,6.933
Kinnaur,01/01/69,5.084
Kinnaur,02/01/69,6.199
Kinnaur,03/01/69,11.897
Kinnaur,04/01/69,14.361
Kinnaur,05/01/69,17.099
Kinnaur,06/01/69,19.277
Kinnaur,07/01/69,18.284
Kinnaur,08/01/69,18.404
Kinnaur,09/01/69,16.53
Kinnaur,10/01/69,14.543
Kinnaur,11/01/69,11.491
Kinnaur,12/01/69,7.42
Kinnaur,01/01/70,4.785
Kinnaur,02/01/70,4.798
Kinnaur,03/01/70,9.788
