Area,Month,CC
Kinnaur,08/01/16,59.513
Kinnaur,09/01/16,43.157
Kinnaur,10/01/16,26.225
Kinnaur,11/01/16,23.055
Kinnaur,12/01/16,35.729
Kinnaur,01/01/17,42.796
Kinnaur,02/01/17,42.017
Kinnaur,03/01/17,45.276
Kinnaur,04/01/17,37.998
Kinnaur,05/01/17,41.858
Kinnaur,06/01/17,48.594
Kinnaur,07/01/17,59.576
Kinnaur,08/01/17,59.255
Kinnaur,09/01/17,41.955
Kinnaur,10/01/17,26.011
Kinnaur,11/01/17,23.499
Kinnaur,12/01/17,35.748
Kinnaur,01/01/18,43.25
Kinnaur,02/01/18,43.165
Kinnaur,03/01/18,45.865
Kinnaur,04/01/18,39.453
Kinnaur,05/01/18,41.06
Kinnaur,06/01/18,46.603
Kinnaur,07/01/18,59.641
Kinnaur,08/01/18,59.054
Kinnaur,09/01/18,41.762
Kinnaur,10/01/18,25.461
Kinnaur,11/01/18,24.321
Kinnaur,12/01/18,37.138
Kinnaur,01/01/19,43.14
Kinnaur,02/01/19,41.85
Kinnaur,03/01/19,45.5
Kinnaur,04/01/19,38.556
Kinnaur,05/01/19,42.066
Kinnaur,06/01/19,50.259
Kinnaur,07/01/19,60.176
Kinnaur,08/01/19,59.095
Kinnaur,09/01/19,42.34
Kinnaur,10/01/19,23.919
Kinnaur,11/01/19,20.617
Kinnaur,12/01/19,36.859
Kinnaur,01/01/20,44.362
Kinnaur,02/01/20,43.165
Kinnaur,03/01/20,45.201
Kinnaur,04/01/20,40.431
Kinnaur,05/01/20,42.665
Kinnaur,06/01/20,49.25
Kinnaur,07/01/20,61.546
Kinnaur,08/01/20,57.998
Kinnaur,09/01/20,43.01
Kinnaur,10/01/20,25.147
Kinnaur,11/01/20,25.008
Kinnaur,12/01/20,36.711
Kinnaur,01/01/21,43.707
Kinnaur,02/01/21,42.438
Kinnaur,03/01/21,46.213
Kinnaur,04/01/21,39.899
Kinnaur,05/01/21,42.798
Kinnaur,06/01/21,48.757
Kinnaur,07/01/21,59.31
Kinnaur,08/01/21,57.809
Kinnaur,09/01/21,43.01
Kinnaur,10/01/21,25.452
Kinnaur,11/01/21,22.938
Kinnaur,12/01/21,36.448
Kinnaur,01/01/22,44.009
Kinnaur,02/01/22,43.165
Kinnaur,03/01/22,46.068
Kinnaur,04/01/22,39.185
Kinnaur,05/01/22,42.798
Kinnaur,06/01/22,49.32
Kinnaur,07/01/22,60.421
Kinnaur,08/01/22,59.533
Kinnaur,09/01/22,42.912
Kinnaur,10/01/22,26.133
Kinnaur,11/01/22,23.578
Kinnaur,12/01/22,36.074
Kinnaur,01/01/23,43.702
Kinnaur,02/01/23,43.165
Kinnaur,03/01/23,46.063
Kinnaur,04/01/23,39.766
Kinnaur,05/01/23,42.365
Kinnaur,06/01/23,50.924
Kinnaur,07/01/23,60.663
Kinnaur,08/01/23,60.314
Kinnaur,09/01/23,43.774
Kinnaur,10/01/23,25.514
Kinnaur,11/01/23,21.703
Kinnaur,12/01/23,33.981
Kinnaur,01/01/24,41.57
Kinnaur,02/01/24,41.447
Kinnaur,03/01/24,45.937
Kinnaur,04/01/24,38.774
Kinnaur,05/01/24,42.798
Kinnaur,06/01/24,49.626
Kinnaur,07/01/24,60.299
Kinnaur,08/01/24,59.667
Kinnaur,09/01/24,43.132
Kinnaur,10/01/24,25.611
Kinnaur,11/01/24,23.01
Kinnaur,12/01/24,36.44
Kinnaur,01/01/25,43.707
Kinnaur,02/01/25,39.135
Kinnaur,03/01/25,43.171
Kinnaur,04/01/25,38.548
Kinnaur,05/01/25,40.583
Kinnaur,06/01/25,48.182
Kinnaur,07/01/25,59.6
Kinnaur,08/01/25,57.941
Kinnaur,09/01/25,41.043
Kinnaur,10/01/25,25.764
Kinnaur,11/01/25,22.626
Kinnaur,12/01/25,32.538
Kinnaur,01/01/26,42.451
Kinnaur,02/01/26,43.165
Kinnaur,03/01/26,45.38
Kinnaur,04/01/26,41.459
Kinnaur,05/01/26,41.965
Kinnaur,06/01/26,49.585
Kinnaur,07/01/26,60.397
Kinnaur,08/01/26,59.724
Kinnaur,09/01/26,43.236
Kinnaur,10/01/26,26.054
Kinnaur,11/01/26,24.321
Kinnaur,12/01/26,36.461
Kinnaur,01/01/27,44.147
Kinnaur,02/01/27,42.998
Kinnaur,03/01/27,45.1
Kinnaur,04/01/27,39.152
Kinnaur,05/01/27,42.301
Kinnaur,06/01/27,49.219
Kinnaur,07/01/27,60.128
Kinnaur,08/01/27,59.942
Kinnaur,09/01/27,43.752
Kinnaur,10/01/27,26.41
Kinnaur,11/01/27,24.305
Kinnaur,12/01/27,36.083
Kinnaur,01/01/28,43.707
Kinnaur,02/01/28,43.154
Kinnaur,03/01/28,46.235
Kinnaur,04/01/28,39.899
Kinnaur,05/01/28,42.798
Kinnaur,06/01/28,49.802
Kinnaur,07/01/28,60.77
Kinnaur,08/01/28,60.033
Kinnaur,09/01/28,44.108
Kinnaur,10/01/28,26.78
Kinnaur,11/01/28,24.321
Kinnaur,12/01/28,36.806
Kinnaur,01/01/29,42.287
Kinnaur,02/01/29,41.987
Kinnaur,03/01/29,44.548
Kinnaur,04/01/29,37.376
Kinnaur,05/01/29,41.545
Kinnaur,06/01/29,49.607
Kinnaur,07/01/29,61.877
Kinnaur,08/01/29,57.668
Kinnaur,09/01/29,42.632
Kinnaur,10/01/29,25.606
Kinnaur,11/01/29,23.742
Kinnaur,12/01/29,37.333
Kinnaur,01/01/30,42.496
Kinnaur,02/01/30,43.072
Kinnaur,03/01/30,43.585
Kinnaur,04/01/30,39.441
Kinnaur,05/01/30,41.765
Kinnaur,06/01/30,49.35
Kinnaur,07/01/30,61.523
Kinnaur,08/01/30,59.276
Kinnaur,09/01/30,45.283
Kinnaur,10/01/30,27.519
Kinnaur,11/01/30,21.714
Kinnaur,12/01/30,35.213
Kinnaur,01/01/31,35.653
Kinnaur,02/01/31,41.152
Kinnaur,03/01/31,32.184
Kinnaur,04/01/31,26.281
Kinnaur,05/01/31,34.216
Kinnaur,06/01/31,32.474
Kinnaur,07/01/31,54.207
Kinnaur,08/01/31,57.537
Kinnaur,09/01/31,40.017
Kinnaur,10/01/31,28.339
Kinnaur,11/01/31,12.144
Kinnaur,12/01/31,25.385
Kinnaur,01/01/32,36.761
Kinnaur,02/01/32,31.242
Kinnaur,03/01/32,35.399
Kinnaur,04/01/32,25.179
Kinnaur,05/01/32,34.176
Kinnaur,06/01/32,39.088
Kinnaur,07/01/32,55.763
Kinnaur,08/01/32,54.846
Kinnaur,09/01/32,29.731
Kinnaur,10/01/32,13.377
Kinnaur,11/01/32,2.878
Kinnaur,12/01/32,31.224
Kinnaur,01/01/33,37.318
Kinnaur,02/01/33,34.475
Kinnaur,03/01/33,34.918
Kinnaur,04/01/33,33.834
Kinnaur,05/01/33,40.709
Kinnaur,06/01/33,42.461
Kinnaur,07/01/33,57.391
Kinnaur,08/01/33,63.478
Kinnaur,09/01/33,44.762
Kinnaur,10/01/33,19.467
Kinnaur,11/01/33,12.718
Kinnaur,12/01/33,30.009
Kinnaur,01/01/34,38.983
Kinnaur,02/01/34,31.908
Kinnaur,03/01/34,39.332
Kinnaur,04/01/34,27.481
Kinnaur,05/01/34,34.32
Kinnaur,06/01/34,40.668
Kinnaur,07/01/34,55.596
Kinnaur,08/01/34,57.009
Kinnaur,09/01/34,30.583
Kinnaur,10/01/34,7.258
Kinnaur,11/01/34,20.047
Kinnaur,12/01/34,34.107
Kinnaur,01/01/35,42.937
Kinnaur,02/01/35,46.495
Kinnaur,03/01/35,34.848
Kinnaur,04/01/35,36.636
Kinnaur,05/01/35,30.336
Kinnaur,06/01/35,27.411
Kinnaur,07/01/35,53.498
Kinnaur,08/01/35,55.643
Kinnaur,09/01/35,35.067
Kinnaur,10/01/35,15.264
Kinnaur,11/01/35,18.022
Kinnaur,12/01/35,31.078
Kinnaur,01/01/36,32.676
Kinnaur,02/01/36,40.532
Kinnaur,03/01/36,39.882
Kinnaur,04/01/36,27.978
Kinnaur,05/01/36,35.401
Kinnaur,06/01/36,51.405
Kinnaur,07/01/36,58.653
Kinnaur,08/01/36,55.677
Kinnaur,09/01/36,38.892
Kinnaur,10/01/36,19.067
Kinnaur,11/01/36,13.357
Kinnaur,12/01/36,39.422
Kinnaur,01/01/37,34.857
Kinnaur,02/01/37,43.608
Kinnaur,03/01/37,38.768
Kinnaur,04/01/37,34.085
Kinnaur,05/01/37,36.774
Kinnaur,06/01/37,39.123
Kinnaur,07/01/37,57.172
Kinnaur,08/01/37,52.419
Kinnaur,09/01/37,32.909
Kinnaur,10/01/37,19.267
Kinnaur,11/01/37,14.042
Kinnaur,12/01/37,29.952
Kinnaur,01/01/38,43.404
Kinnaur,02/01/38,41.664
Kinnaur,03/01/38,36.08
Kinnaur,04/01/38,27.028
Kinnaur,05/01/38,35.512
Kinnaur,06/01/38,52.356
Kinnaur,07/01/38,50.732
Kinnaur,08/01/38,52.298
Kinnaur,09/01/38,29.644
Kinnaur,10/01/38,13.338
Kinnaur,11/01/38,19.829
Kinnaur,12/01/38,25.221
Kinnaur,01/01/39,35.186
Kinnaur,02/01/39,40.407
Kinnaur,03/01/39,45.081
Kinnaur,04/01/39,27.684
Kinnaur,05/01/39,27.307
Kinnaur,06/01/39,48.459
Kinnaur,07/01/39,53.264
Kinnaur,08/01/39,52.015
Kinnaur,09/01/39,33.651
Kinnaur,10/01/39,18.28
Kinnaur,11/01/39,5.312
Kinnaur,12/01/39,24.863
Kinnaur,01/01/40,41.375
Kinnaur,02/01/40,42.989
Kinnaur,03/01/40,40.173
Kinnaur,04/01/40,31.112
Kinnaur,05/01/40,35.512
Kinnaur,06/01/40,44.147
Kinnaur,07/01/40,54.898
Kinnaur,08/01/40,56.853
Kinnaur,09/01/40,34.673
Kinnaur,10/01/40,13.192
Kinnaur,11/01/40,13.185
Kinnaur,12/01/40,27.62
Kinnaur,01/01/41,41.3
Kinnaur,02/01/41,32.998
Kinnaur,03/01/41,34.736
Kinnaur,04/01/41,26.405
Kinnaur,05/01/41,38.227
Kinnaur,06/01/41,51.244
Kinnaur,07/01/41,54.708
Kinnaur,08/01/41,54.487
Kinnaur,09/01/41,37.098
Kinnaur,10/01/41,20.603
Kinnaur,11/01/41,10.504
Kinnaur,12/01/41,29.783
Kinnaur,01/01/42,40.236
Kinnaur,02/01/42,42.694
Kinnaur,03/01/42,36.423
Kinnaur,04/01/42,28.529
Kinnaur,05/01/42,38.291
Kinnaur,06/01/42,39.528
Kinnaur,07/01/42,59.772
Kinnaur,08/01/42,56.942
Kinnaur,09/01/42,41.299
Kinnaur,10/01/42,16.569
Kinnaur,11/01/42,14.952
Kinnaur,12/01/42,33.591
Kinnaur,01/01/43,46.826
Kinnaur,02/01/43,30.734
Kinnaur,03/01/43,33.081
Kinnaur,04/01/43,29.383
Kinnaur,05/01/43,35.756
Kinnaur,06/01/43,41.997
Kinnaur,07/01/43,58.073
Kinnaur,08/01/43,55.377
Kinnaur,09/01/43,36.222
Kinnaur,10/01/43,10.518
Kinnaur,11/01/43,6.507
Kinnaur,12/01/43,26.952
Kinnaur,01/01/44,40.592
Kinnaur,02/01/44,40.46
Kinnaur,03/01/44,39.002
Kinnaur,04/01/44,33.876
Kinnaur,05/01/44,29.948
Kinnaur,06/01/44,36.688
Kinnaur,07/01/44,59.188
Kinnaur,08/01/44,58.34
Kinnaur,09/01/44,34.656
Kinnaur,10/01/44,12.704
Kinnaur,11/01/44,11.446
Kinnaur,12/01/44,29.054
Kinnaur,01/01/45,44.725
Kinnaur,02/01/45,29.175
Kinnaur,03/01/45,37.146
Kinnaur,04/01/45,36.153
Kinnaur,05/01/45,32.636
Kinnaur,06/01/45,36.453
Kinnaur,07/01/45,58.482
Kinnaur,08/01/45,55.549
Kinnaur,09/01/45,44.902
Kinnaur,10/01/45,24.577
Kinnaur,11/01/45,6.963
Kinnaur,12/01/45,26.609
Kinnaur,01/01/46,36.153
Kinnaur,02/01/46,30.79
Kinnaur,03/01/46,34.276
Kinnaur,04/01/46,28.488
Kinnaur,05/01/46,40.515
Kinnaur,06/01/46,48.692
Kinnaur,07/01/46,55.535
Kinnaur,08/01/46,56.8
Kinnaur,09/01/46,31.515
Kinnaur,10/01/46,25.949
Kinnaur,11/01/46,7.61
Kinnaur,12/01/46,31.137
Kinnaur,01/01/47,37.318
Kinnaur,02/01/47,31.755
Kinnaur,03/01/47,32.32
Kinnaur,04/01/47,22.726
Kinnaur,05/01/47,32.381
Kinnaur,06/01/47,41.205
Kinnaur,07/01/47,47.692
Kinnaur,08/01/47,59.079
Kinnaur,09/01/47,40.876
Kinnaur,10/01/47,19.357
Kinnaur,11/01/47,17.887
Kinnaur,12/01/47,34.735
Kinnaur,01/01/48,42.357
Kinnaur,02/01/48,42.361
Kinnaur,03/01/48,46.9
Kinnaur,04/01/48,32.47
Kinnaur,05/01/48,33.546
Kinnaur,06/01/48,43.497
Kinnaur,07/01/48,55.445
Kinnaur,08/01/48,61.087
Kinnaur,09/01/48,37.496
Kinnaur,10/01/48,25.475
Kinnaur,11/01/48,11.249
Kinnaur,12/01/48,39.507
Kinnaur,01/01/49,41.438
Kinnaur,02/01/49,41.113
Kinnaur,03/01/49,42.169
Kinnaur,04/01/49,28.093
Kinnaur,05/01/49,39.033
Kinnaur,06/01/49,43.517
Kinnaur,07/01/49,59.437
Kinnaur,08/01/49,54.368
Kinnaur,09/01/49,37.167
Kinnaur,10/01/49,15.858
Kinnaur,11/01/49,8.694
Kinnaur,12/01/49,28.68
Kinnaur,01/01/50,46.672
Kinnaur,02/01/50,38.441
Kinnaur,03/01/50,44.359
Kinnaur,04/01/50,31.016
Kinnaur,05/01/50,36.978
Kinnaur,06/01/50,51.468
Kinnaur,07/01/50,62.134
Kinnaur,08/01/50,57.923
Kinnaur,09/01/50,44.249
Kinnaur,10/01/50,25.345
Kinnaur,11/01/50,13.281
Kinnaur,12/01/50,24.624
Kinnaur,01/01/51,40.289
Kinnaur,02/01/51,34.268
Kinnaur,03/01/51,38.961
Kinnaur,04/01/51,36.779
Kinnaur,05/01/51,39.028
Kinnaur,06/01/51,46.536
Kinnaur,07/01/51,52.628
Kinnaur,08/01/51,57.499
Kinnaur,09/01/51,29.851
Kinnaur,10/01/51,17.718
Kinnaur,11/01/51,20.325
Kinnaur,12/01/51,34.028
Kinnaur,01/01/52,36.339
Kinnaur,02/01/52,40.686
Kinnaur,03/01/52,48.058
Kinnaur,04/01/52,29.609
Kinnaur,05/01/52,37.944
Kinnaur,06/01/52,45.636
Kinnaur,07/01/52,59.465
Kinnaur,08/01/52,60.743
Kinnaur,09/01/52,33.874
Kinnaur,10/01/52,12.407
Kinnaur,11/01/52,7.416
Kinnaur,12/01/52,30.741
Kinnaur,01/01/53,45.426
Kinnaur,02/01/53,36.786
Kinnaur,03/01/53,39.359
Kinnaur,04/01/53,34.692
Kinnaur,05/01/53,41.867
Kinnaur,06/01/53,50.051
Kinnaur,07/01/53,62.38
Kinnaur,08/01/53,63.487
Kinnaur,09/01/53,45.594
Kinnaur,10/01/53,20.6
Kinnaur,11/01/53,16.499
Kinnaur,12/01/53,37.044
Kinnaur,01/01/54,51.253
Kinnaur,02/01/54,56.235
Kinnaur,03/01/54,46.428
Kinnaur,04/01/54,32.166
Kinnaur,05/01/54,37.16
Kinnaur,06/01/54,50.561
Kinnaur,07/01/54,60.689
Kinnaur,08/01/54,58.763
Kinnaur,09/01/54,50.697
Kinnaur,10/01/54,27.966
Kinnaur,11/01/54,22.886
Kinnaur,12/01/54,35.324
Kinnaur,01/01/55,47.586
Kinnaur,02/01/55,38.893
Kinnaur,03/01/55,47.584
Kinnaur,04/01/55,36.397
Kinnaur,05/01/55,43.859
Kinnaur,06/01/55,50.509
Kinnaur,07/01/55,60.987
Kinnaur,08/01/55,63.244
Kinnaur,09/01/55,49.677
Kinnaur,10/01/55,40.176
Kinnaur,11/01/55,21.832
Kinnaur,12/01/55,38.751
Kinnaur,01/01/56,49.61
Kinnaur,02/01/56,37.216
Kinnaur,03/01/56,48.856
Kinnaur,04/01/56,38.541
Kinnaur,05/01/56,42.371
Kinnaur,06/01/56,56.027
Kinnaur,07/01/56,63.26
Kinnaur,08/01/56,63.126
Kinnaur,09/01/56,43.873
Kinnaur,10/01/56,39.17
Kinnaur,11/01/56,22.61
Kinnaur,12/01/56,40.196
Kinnaur,01/01/57,52.487
Kinnaur,02/01/57,43.639
Kinnaur,03/01/57,48.901
Kinnaur,04/01/57,42.532
Kinnaur,05/01/57,44.543
Kinnaur,06/01/57,48.941
Kinnaur,07/01/57,60.78
Kinnaur,08/01/57,61.418
Kinnaur,09/01/57,40.424
Kinnaur,10/01/57,25.278
Kinnaur,11/01/57,25.521
Kinnaur,12/01/57,40.549
Kinnaur,01/01/58,44.918
Kinnaur,02/01/58,38.951
Kinnaur,03/01/58,43.624
Kinnaur,04/01/58,37.819
Kinnaur,05/01/58,42.724
Kinnaur,06/01/58,45.376
Kinnaur,07/01/58,65.582
Kinnaur,08/01/58,61.347
Kinnaur,09/01/58,50.017
Kinnaur,10/01/58,32.899
Kinnaur,11/01/58,24.419
Kinnaur,12/01/58,40.304
Kinnaur,01/01/59,47.378
Kinnaur,02/01/59,46.74
Kinnaur,03/01/59,43.193
Kinnaur,04/01/59,38.426
Kinnaur,05/01/59,47.239
Kinnaur,06/01/59,48.461
Kinnaur,07/01/59,63.56
Kinnaur,08/01/59,61.901
Kinnaur,09/01/59,47.968
Kinnaur,10/01/59,33.915
Kinnaur,11/01/59,27.668
Kinnaur,12/01/59,34.772
Kinnaur,01/01/60,42.318
Kinnaur,02/01/60,34.878
Kinnaur,03/01/60,49.998
Kinnaur,04/01/60,40.785
Kinnaur,05/01/60,39.52
Kinnaur,06/01/60,44.703
Kinnaur,07/01/60,63.768
Kinnaur,08/01/60,62.32
Kinnaur,09/01/60,42.811
Kinnaur,10/01/60,24.23
Kinnaur,11/01/60,21.476
Kinnaur,12/01/60,32.602
Kinnaur,01/01/61,47.505
Kinnaur,02/01/61,50.201
Kinnaur,03/01/61,48.802
Kinnaur,04/01/61,41.107
Kinnaur,05/01/61,45.131
Kinnaur,06/01/61,49.924
Kinnaur,07/01/61,63.26
Kinnaur,08/01/61,63.207
Kinnaur,09/01/61,50.302
Kinnaur,10/01/61,36.363
Kinnaur,11/01/61,36.573
Kinnaur,12/01/61,39.227
Kinnaur,01/01/62,45.391
Kinnaur,02/01/62,49.61
Kinnaur,03/01/62,50.494
Kinnaur,04/01/62,42.159
Kinnaur,05/01/62,43.235
Kinnaur,06/01/62,47.174
Kinnaur,07/01/62,62.384
Kinnaur,08/01/62,60.376
Kinnaur,09/01/62,50.991
Kinnaur,10/01/62,28.415
Kinnaur,11/01/62,27.902
Kinnaur,12/01/62,39.174
Kinnaur,01/01/63,36.206
Kinnaur,02/01/63,38.421
Kinnaur,03/01/63,48.355
Kinnaur,04/01/63,44.843
Kinnaur,05/01/63,44.223
Kinnaur,06/01/63,48.692
Kinnaur,07/01/63,59.752
Kinnaur,08/01/63,63.62
Kinnaur,09/01/63,45.554
Kinnaur,10/01/63,27.807
Kinnaur,11/01/63,34.018
Kinnaur,12/01/63,32.497
Kinnaur,01/01/64,49.943
Kinnaur,02/01/64,43.971
Kinnaur,03/01/64,44.013
Kinnaur,04/01/64,43.162
Kinnaur,05/01/64,43.237
Kinnaur,06/01/64,50.014
Kinnaur,07/01/64,64.589
Kinnaur,08/01/64,61.321
Kinnaur,09/01/64,51.55
Kinnaur,10/01/64,21.033
Kinnaur,11/01/64,19.266
Kinnaur,12/01/64,40.683
Kinnaur,01/01/65,43.86
Kinnaur,02/01/65,49.618
Kinnaur,03/01/65,46.154
Kinnaur,04/01/65,48.146
Kinnaur,05/01/65,47.332
Kinnaur,06/01/65,47.339
Kinnaur,07/01/65,59.465
Kinnaur,08/01/65,57.877
Kinnaur,09/01/65,40.676
Kinnaur,10/01/65,30.104
Kinnaur,11/01/65,27.264
Kinnaur,12/01/65,31.099
Kinnaur,01/01/66,31.131
Kinnaur,02/01/66,42.851
Kinnaur,03/01/66,44.316
Kinnaur,04/01/66,41.364
Kinnaur,05/01/66,38.088
Kinnaur,06/01/66,49.65
Kinnaur,07/01/66,56.342
Kinnaur,08/01/66,61.312
Kinnaur,09/01/66,41.857
Kinnaur,10/01/66,23.556
Kinnaur,11/01/66,21.434
Kinnaur,12/01/66,29.22
Kinnaur,01/01/67,37.703
Kinnaur,02/01/67,38.249
Kinnaur,03/01/67,48.603
Kinnaur,04/01/67,40.26
Kinnaur,05/01/67,40.448
Kinnaur,06/01/67,43.85
Kinnaur,07/01/67,60.166
Kinnaur,08/01/67,62.697
Kinnaur,09/01/67,41.433
Kinnaur,10/01/67,23.634
Kinnaur,11/01/67,26.914
Kinnaur,12/01/67,42.558
Kinnaur,01/01/68,48.56
Kinnaur,02/01/68,44.353
Kinnaur,03/01/68,42.782
Kinnaur,04/01/68,38.138
Kinnaur,05/01/68,42.223
Kinnaur,06/01/68,46.806
Kinnaur,07/01/68,60.575
Kinnaur,08/01/68,59.079
Kinnaur,09/01/68,32.618
Kinnaur,10/01/68,27.142
Kinnaur,11/01/68,16.878
Kinnaur,12/01/68,35.699
Kinnaur,01/01/69,42.112
Kinnaur,02/01/69,43.39
Kinnaur,03/01/69,34.968
Kinnaur,04/01/69,42.898
Kinnaur,05/01/69,44.812
Kinnaur,06/01/69,47.009
Kinnaur,07/01/69,57.752
Kinnaur,08/01/69,59.5
Kinnaur,09/01/69,45.456
Kinnaur,10/01/69,27.623
Kinnaur,11/01/69,21.077
Kinnaur,12/01/69,27.974
Kinnaur,01/01/70,43.68
Kinnaur,02/01/70,41.311
Kinnaur,03/01/70,47.268
Kinnaur,04/01/70,34.509
Kinnaur,05/01/70,41.355
Kinnaur,06/01/70,50.669
Kinnaur,07/01/70,54.696
Kinnaur,08/01/70,59.511
Kinnaur,09/01/70,45.904
Kinnaur,10/01/70,23.407
Kinnaur,11/01/70,15.807
Kinnaur,12/01/70,29.787
Kinnaur,01/01/71,40.731
Kinnaur,02/01/71,39.829
Kinnaur,03/01/71,43.42
Kinnaur,04/01/71,38.595
Kinnaur,05/01/71,47.832
Kinnaur,06/01/71,55.465
Kinnaur,07/01/71,63.283
Kinnaur,08/01/71,62.602
Kinnaur,09/01/71,37.529
Kinnaur,10/01/71,25.137
Kinnaur,11/01/71,22.896
Kinnaur,12/01/71,29.495
Kinnaur,01/01/72,41.24
Kinnaur,02/01/72,44.498
Kinnaur,03/01/72,42.905
Kinnaur,04/01/72,37.577
Kinnaur,05/01/72,37.789
Kinnaur,06/01/72,44.97
Kinnaur,07/01/72,56.944
Kinnaur,08/01/72,58.539
Kinnaur,09/01/72,41.173
Kinnaur,10/01/72,27.311
Kinnaur,11/01/72,27.037
Kinnaur,12/01/72,38.796
Kinnaur,01/01/73,47.1
Kinnaur,02/01/73,41.349
Kinnaur,03/01/73,45.803
Kinnaur,04/01/73,33.721
Kinnaur,05/01/73,40.968
Kinnaur,06/01/73,51.867
Kinnaur,07/01/73,61.348
Kinnaur,08/01/73,61.739
Kinnaur,09/01/73,45.525
Kinnaur,10/01/73,29.746
Kinnaur,11/01/73,21.16
Kinnaur,12/01/73,39.45
Kinnaur,01/01/74,43.954
Kinnaur,02/01/74,44.046
Kinnaur,03/01/74,45.204
Kinnaur,04/01/74,34.918
Kinnaur,05/01/74,41.534
Kinnaur,06/01/74,47.839
Kinnaur,07/01/74,59.506
Kinnaur,08/01/74,57.997
Kinnaur,09/01/74,36.553
Kinnaur,10/01/74,21.759
Kinnaur,11/01/74,19.186
Kinnaur,12/01/74,39.081
Kinnaur,01/01/75,45.905
Kinnaur,02/01/75,44.132
Kinnaur,03/01/75,45.891
Kinnaur,04/01/75,38.475
Kinnaur,05/01/75,39.4
Kinnaur,06/01/75,50.771
Kinnaur,07/01/75,59.465
Kinnaur,08/01/75,60.977
Kinnaur,09/01/75,51.438
Kinnaur,10/01/75,27.736
Kinnaur,11/01/75,20.366
Kinnaur,12/01/75,31.322
Kinnaur,01/01/76,44.281
Kinnaur,02/01/76,47.047
Kinnaur,03/01/76,51.434
Kinnaur,04/01/76,39.864
Kinnaur,05/01/76,41.122
Kinnaur,06/01/76,51.462
Kinnaur,07/01/76,60.398
Kinnaur,08/01/76,62.993
Kinnaur,09/01/76,42.682
Kinnaur,10/01/76,23.29
Kinnaur,11/01/76,21.989
Kinnaur,12/01/76,32.724
Kinnaur,01/01/77,45.501
Kinnaur,02/01/77,36.634
Kinnaur,03/01/77,34.899
Kinnaur,04/01/77,41.825
Kinnaur,05/01/77,44.876
Kinnaur,06/01/77,50.986
Kinnaur,07/01/77,65.731
Kinnaur,08/01/77,60.576
Kinnaur,09/01/77,48.573
Kinnaur,10/01/77,30.747
Kinnaur,11/01/77,22.694
Kinnaur,12/01/77,38.14
Kinnaur,01/01/78,44.228
Kinnaur,02/01/78,45.992
Kinnaur,03/01/78,50.422
Kinnaur,04/01/78,37.849
Kinnaur,05/01/78,35.566
Kinnaur,06/01/78,49.948
Kinnaur,07/01/78,63.172
Kinnaur,08/01/78,62.434
Kinnaur,09/01/78,47.05
Kinnaur,10/01/78,25.478
Kinnaur,11/01/78,29.236
Kinnaur,12/01/78,33.611
Kinnaur,01/01/79,43.837
Kinnaur,02/01/79,44.531
Kinnaur,03/01/79,51.337
Kinnaur,04/01/79,41.243
Kinnaur,05/01/79,43.271
Kinnaur,06/01/79,46.105
Kinnaur,07/01/79,57.644
Kinnaur,08/01/79,54.601
Kinnaur,09/01/79,37.447
Kinnaur,10/01/79,25.672
Kinnaur,11/01/79,28.3
Kinnaur,12/01/79,37.128
Kinnaur,01/01/80,45.05
Kinnaur,02/01/80,43.928
Kinnaur,03/01/80,48.708
Kinnaur,04/01/80,36.136
Kinnaur,05/01/80,43.465
Kinnaur,06/01/80,50.724
Kinnaur,07/01/80,63.87
Kinnaur,08/01/80,58.491
Kinnaur,09/01/80,43.468
Kinnaur,10/01/80,29.922
Kinnaur,11/01/80,23.816
Kinnaur,12/01/80,35.908
