Area,Month,Rainfall
Kangra,1925-10-1,2.898
Kangra,1925-11-1,21.146
Kangra,1925-12-1,0.148
Kangra,1926-1-1,21.284
Kangra,1926-2-1,7.638
Kangra,1926-3-1,54.276
Kangra,1926-4-1,21.297
Kangra,1926-5-1,17.013
Kangra,1926-6-1,36.513
Kangra,1926-7-1,177.286
Kangra,1926-8-1,250.196
Kangra,1926-9-1,111.875
Kangra,1926-10-1,1.389
Kangra,1926-11-1,7.367
Kangra,1926-12-1,16.586
Kangra,1927-1-1,2.379
Kangra,1927-2-1,28.811
Kangra,1927-3-1,26.52
Kangra,1927-4-1,10.397
Kangra,1927-5-1,25.301
Kangra,1927-6-1,40.543
Kangra,1927-7-1,109.919
Kangra,1927-8-1,298.272
Kangra,1927-9-1,74.467
Kangra,1927-10-1,17.921
Kangra,1927-11-1,0.059
Kangra,1927-12-1,31.358
Kangra,1928-1-1,29.097
Kangra,1928-2-1,39.627
Kangra,1928-3-1,14.342
Kangra,1928-4-1,22.933
Kangra,1928-5-1,4.936
Kangra,1928-6-1,38.695
Kangra,1928-7-1,164.474
Kangra,1928-8-1,148.223
Kangra,1928-9-1,293.315
Kangra,1928-10-1,0.187
Kangra,1928-11-1,20.378
Kangra,1928-12-1,23.651
Kangra,1929-1-1,33.395
Kangra,1929-2-1,3.112
Kangra,1929-3-1,5.638
Kangra,1929-4-1,12.497
Kangra,1929-5-1,6.551
Kangra,1929-6-1,142.991
Kangra,1929-7-1,194.56
Kangra,1929-8-1,282.124
Kangra,1929-9-1,21.424
Kangra,1929-10-1,6.924
Kangra,1929-11-1,0
Kangra,1929-12-1,60.609
Kangra,1930-1-1,48.896
Kangra,1930-2-1,12.106
Kangra,1930-3-1,6.439
Kangra,1930-4-1,24.885
Kangra,1930-5-1,8.55
Kangra,1930-6-1,35.202
Kangra,1930-7-1,263.815
Kangra,1930-8-1,137.9
Kangra,1930-9-1,36.347
Kangra,1930-10-1,5.348
Kangra,1930-11-1,8.386
Kangra,1930-12-1,11.501
Kangra,1931-1-1,39.825
Kangra,1931-2-1,47.923
Kangra,1931-3-1,20.096
Kangra,1931-4-1,25.897
Kangra,1931-5-1,27.563
Kangra,1931-6-1,30.096
Kangra,1931-7-1,464.322
Kangra,1931-8-1,224.9
Kangra,1931-9-1,182.927
Kangra,1931-10-1,26.111
Kangra,1931-11-1,0.984
Kangra,1931-12-1,0.148
Kangra,1932-1-1,20.893
Kangra,1932-2-1,4.205
Kangra,1932-3-1,19.448
Kangra,1932-4-1,12.253
Kangra,1932-5-1,9.027
Kangra,1932-6-1,82.413
Kangra,1932-7-1,120.678
Kangra,1932-8-1,137.379
Kangra,1932-9-1,86.467
Kangra,1932-10-1,1.235
Kangra,1932-11-1,0.488
Kangra,1932-12-1,36.115
Kangra,1933-1-1,17.364
Kangra,1933-2-1,25.659
Kangra,1933-3-1,24.426
Kangra,1933-4-1,19.096
Kangra,1933-5-1,15.628
Kangra,1933-6-1,69.797
Kangra,1933-7-1,173.302
Kangra,1933-8-1,393.774
Kangra,1933-9-1,154.734
Kangra,1933-10-1,17.24
Kangra,1933-11-1,10.937
Kangra,1933-12-1,1.786
Kangra,1934-1-1,25.981
Kangra,1934-2-1,10.667
Kangra,1934-3-1,21.561
Kangra,1934-4-1,2.391
Kangra,1934-5-1,6.787
Kangra,1934-6-1,45.703
Kangra,1934-7-1,243.554
Kangra,1934-8-1,301.701
Kangra,1934-9-1,21.903
Kangra,1934-10-1,0
Kangra,1934-11-1,0
Kangra,1934-12-1,21.888
Kangra,1935-1-1,71.818
Kangra,1935-2-1,57.631
Kangra,1935-3-1,15.474
Kangra,1935-4-1,28.744
Kangra,1935-5-1,19.559
Kangra,1935-6-1,4.593
Kangra,1935-7-1,95.121
Kangra,1935-8-1,136.998
Kangra,1935-9-1,76.346
Kangra,1935-10-1,1.951
Kangra,1935-11-1,19.466
Kangra,1935-12-1,13.579
Kangra,1936-1-1,12.597
Kangra,1936-2-1,50.322
Kangra,1936-3-1,54.98
Kangra,1936-4-1,24.198
Kangra,1936-5-1,14.399
Kangra,1936-6-1,277.811
Kangra,1936-7-1,424.464
Kangra,1936-8-1,179.816
Kangra,1936-9-1,86.802
Kangra,1936-10-1,16.431
Kangra,1936-11-1,2.464
Kangra,1936-12-1,39.721
Kangra,1937-1-1,12.206
Kangra,1937-2-1,80.836
Kangra,1937-3-1,18.425
Kangra,1937-4-1,32.123
Kangra,1937-5-1,17.826
Kangra,1937-6-1,51.79
Kangra,1937-7-1,346.248
Kangra,1937-8-1,62.541
Kangra,1937-9-1,118.187
Kangra,1937-10-1,14.848
Kangra,1937-11-1,1.299
Kangra,1937-12-1,23.627
Kangra,1938-1-1,59.343
Kangra,1938-2-1,28.628
Kangra,1938-3-1,3.415
Kangra,1938-4-1,8.35
Kangra,1938-5-1,1.589
Kangra,1938-6-1,183.294
Kangra,1938-7-1,157.578
Kangra,1938-8-1,191.755
Kangra,1938-9-1,28.405
Kangra,1938-10-1,8.688
Kangra,1938-11-1,1.191
Kangra,1938-12-1,4.052
Kangra,1939-1-1,27.283
Kangra,1939-2-1,57.378
Kangra,1939-3-1,38.479
Kangra,1939-4-1,16.729
Kangra,1939-5-1,7.756
Kangra,1939-6-1,56.63
Kangra,1939-7-1,159.25
Kangra,1939-8-1,93.184
Kangra,1939-9-1,56.02
Kangra,1939-10-1,11.814
Kangra,1939-11-1,0.008
Kangra,1939-12-1,0.153
Kangra,1940-1-1,40.837
Kangra,1940-2-1,45.858
Kangra,1940-3-1,32.936
Kangra,1940-4-1,17.571
Kangra,1940-5-1,16.987
Kangra,1940-6-1,127.373
Kangra,1940-7-1,108.48
Kangra,1940-8-1,211.576
Kangra,1940-9-1,114.405
Kangra,1940-10-1,1.809
Kangra,1940-11-1,1.939
Kangra,1940-12-1,9.287
Kangra,1941-1-1,32.858
Kangra,1941-2-1,21.862
Kangra,1941-3-1,10.063
Kangra,1941-4-1,15.88
Kangra,1941-5-1,32.576
Kangra,1941-6-1,69.952
Kangra,1941-7-1,142.191
Kangra,1941-8-1,71.292
Kangra,1941-9-1,249.05
Kangra,1941-10-1,1.155
Kangra,1941-11-1,3.264
Kangra,1941-12-1,18.559
Kangra,1942-1-1,53.465
Kangra,1942-2-1,62.239
Kangra,1942-3-1,14.994
Kangra,1942-4-1,31.435
Kangra,1942-5-1,26.869
Kangra,1942-6-1,69.81
Kangra,1942-7-1,317.295
Kangra,1942-8-1,210.61
Kangra,1942-9-1,107.926
Kangra,1942-10-1,3.82
Kangra,1942-11-1,2.993
Kangra,1942-12-1,30.305
Kangra,1943-1-1,28.286
Kangra,1943-2-1,4.538
Kangra,1943-3-1,14.431
Kangra,1943-4-1,20.002
Kangra,1943-5-1,7.31
Kangra,1943-6-1,104.658
Kangra,1943-7-1,89.65
Kangra,1943-8-1,124.652
Kangra,1943-9-1,133.039
Kangra,1943-10-1,0
Kangra,1943-11-1,0
Kangra,1943-12-1,0.148
Kangra,1944-1-1,45.052
Kangra,1944-2-1,43.747
Kangra,1944-3-1,27.727
Kangra,1944-4-1,24.017
Kangra,1944-5-1,5.783
Kangra,1944-6-1,102.821
Kangra,1944-7-1,151.9
Kangra,1944-8-1,237.247
Kangra,1944-9-1,128.067
Kangra,1944-10-1,1.414
Kangra,1944-11-1,7.205
Kangra,1944-12-1,13.752
Kangra,1945-1-1,45.328
Kangra,1945-2-1,3.677
Kangra,1945-3-1,34.067
Kangra,1945-4-1,49.802
Kangra,1945-5-1,14.158
Kangra,1945-6-1,116.371
Kangra,1945-7-1,333.366
Kangra,1945-8-1,124.779
Kangra,1945-9-1,220.116
Kangra,1945-10-1,17.722
Kangra,1945-11-1,0.216
Kangra,1945-12-1,6.86
Kangra,1946-1-1,3.882
Kangra,1946-2-1,16.722
Kangra,1946-3-1,11.488
Kangra,1946-4-1,17.1
Kangra,1946-5-1,26.253
Kangra,1946-6-1,87.929
Kangra,1946-7-1,176.521
Kangra,1946-8-1,147.094
Kangra,1946-9-1,42.271
Kangra,1946-10-1,15.828
Kangra,1946-11-1,11.179
Kangra,1946-12-1,15.074
Kangra,1947-1-1,20.265
Kangra,1947-2-1,24.452
Kangra,1947-3-1,21.504
Kangra,1947-4-1,2.857
Kangra,1947-5-1,14.71
Kangra,1947-6-1,34.072
Kangra,1947-7-1,174.689
Kangra,1947-8-1,281.846
Kangra,1947-9-1,94.256
Kangra,1947-10-1,16.079
Kangra,1947-11-1,1.182
Kangra,1947-12-1,24.888
Kangra,1948-1-1,8.481
Kangra,1948-2-1,46.648
Kangra,1948-3-1,65.316
Kangra,1948-4-1,18.122
Kangra,1948-5-1,16.859
Kangra,1948-6-1,121.769
Kangra,1948-7-1,357.751
Kangra,1948-8-1,283.223
Kangra,1948-9-1,116.086
Kangra,1948-10-1,5.279
Kangra,1948-11-1,2.284
Kangra,1948-12-1,16.86
Kangra,1949-1-1,17.884
Kangra,1949-2-1,61.932
Kangra,1949-3-1,21.56
Kangra,1949-4-1,17.287
Kangra,1949-5-1,18.296
Kangra,1949-6-1,56.189
Kangra,1949-7-1,280.744
Kangra,1949-8-1,135.88
Kangra,1949-9-1,121.692
Kangra,1949-10-1,8.323
Kangra,1949-11-1,1.192
Kangra,1949-12-1,3.308
Kangra,1950-1-1,114.345
Kangra,1950-2-1,29.636
Kangra,1950-3-1,53.445
Kangra,1950-4-1,12.613
Kangra,1950-5-1,21.879
Kangra,1950-6-1,66.027
Kangra,1950-7-1,359.367
Kangra,1950-8-1,218.076
Kangra,1950-9-1,356.997
Kangra,1950-10-1,1.502
Kangra,1950-11-1,0.808
Kangra,1950-12-1,1.665
Kangra,1951-1-1,34.563
Kangra,1951-2-1,39.328
Kangra,1951-3-1,38.726
Kangra,1951-4-1,22.123
Kangra,1951-5-1,26.732
Kangra,1951-6-1,97.897
Kangra,1951-7-1,139.796
Kangra,1951-8-1,202.961
Kangra,1951-9-1,80.649
Kangra,1951-10-1,7.132
Kangra,1951-11-1,23.571
Kangra,1951-12-1,5.211
Kangra,1952-1-1,30.997
Kangra,1952-2-1,27.317
Kangra,1952-3-1,44.766
Kangra,1952-4-1,10.673
Kangra,1952-5-1,19.958
Kangra,1952-6-1,58.494
Kangra,1952-7-1,113.506
Kangra,1952-8-1,110.188
Kangra,1952-9-1,10.735
Kangra,1952-10-1,1.28
Kangra,1952-11-1,8.086
Kangra,1952-12-1,19.939
Kangra,1953-1-1,49.408
Kangra,1953-2-1,22.409
Kangra,1953-3-1,28.574
Kangra,1953-4-1,15.37
Kangra,1953-5-1,4.532
Kangra,1953-6-1,73.507
Kangra,1953-7-1,405.019
Kangra,1953-8-1,212.02
Kangra,1953-9-1,221.613
Kangra,1953-10-1,10.61
Kangra,1953-11-1,3.222
Kangra,1953-12-1,19.787
Kangra,1954-1-1,37.319
Kangra,1954-2-1,80.229
Kangra,1954-3-1,8.177
Kangra,1954-4-1,3.343
Kangra,1954-5-1,24.493
Kangra,1954-6-1,61.469
Kangra,1954-7-1,217.697
Kangra,1954-8-1,99.452
Kangra,1954-9-1,455.366
Kangra,1954-10-1,14.576
Kangra,1954-11-1,0
Kangra,1954-12-1,4.01
Kangra,1955-1-1,34.032
Kangra,1955-2-1,2.919
Kangra,1955-3-1,55.199
Kangra,1955-4-1,18.442
Kangra,1955-5-1,26.78
Kangra,1955-6-1,46.262
Kangra,1955-7-1,143.029
Kangra,1955-8-1,210.857
Kangra,1955-9-1,242.838
Kangra,1955-10-1,29.585
Kangra,1955-11-1,0
Kangra,1955-12-1,5.078
Kangra,1956-1-1,30.731
Kangra,1956-2-1,22.81
Kangra,1956-3-1,38.509
Kangra,1956-4-1,30.907
Kangra,1956-5-1,19.168
Kangra,1956-6-1,151.877
Kangra,1956-7-1,184.435
Kangra,1956-8-1,221.671
Kangra,1956-9-1,23.267
Kangra,1956-10-1,38.629
Kangra,1956-11-1,0
Kangra,1956-12-1,8.932
Kangra,1957-1-1,93.438
Kangra,1957-2-1,12.634
Kangra,1957-3-1,38.212
Kangra,1957-4-1,52.115
Kangra,1957-5-1,17.485
Kangra,1957-6-1,61.209
Kangra,1957-7-1,116.772
Kangra,1957-8-1,435.548
Kangra,1957-9-1,76.173
Kangra,1957-10-1,22.979
Kangra,1957-11-1,19.878
Kangra,1957-12-1,32.875
Kangra,1958-1-1,18.91
Kangra,1958-2-1,9.593
Kangra,1958-3-1,17.527
Kangra,1958-4-1,14.559
Kangra,1958-5-1,12.26
Kangra,1958-6-1,51.608
Kangra,1958-7-1,151.342
Kangra,1958-8-1,220.736
Kangra,1958-9-1,258.666
Kangra,1958-10-1,20.434
Kangra,1958-11-1,1.967
Kangra,1958-12-1,42.321
Kangra,1959-1-1,41.478
Kangra,1959-2-1,21.526
Kangra,1959-3-1,25.046
Kangra,1959-4-1,9.011
Kangra,1959-5-1,59.795
Kangra,1959-6-1,20.156
Kangra,1959-7-1,516.153
Kangra,1959-8-1,197.014
Kangra,1959-9-1,64.39
Kangra,1959-10-1,16.413
Kangra,1959-11-1,31.938
Kangra,1959-12-1,2.057
Kangra,1960-1-1,26.338
Kangra,1960-2-1,6.219
Kangra,1960-3-1,32.572
Kangra,1960-4-1,17.914
Kangra,1960-5-1,20.01
Kangra,1960-6-1,77.299
Kangra,1960-7-1,235.842
Kangra,1960-8-1,180.628
Kangra,1960-9-1,80.977
Kangra,1960-10-1,13.589
Kangra,1960-11-1,0
Kangra,1960-12-1,10.639
Kangra,1961-1-1,113.363
Kangra,1961-2-1,35.022
Kangra,1961-3-1,18.019
Kangra,1961-4-1,20.72
Kangra,1961-5-1,10.628
Kangra,1961-6-1,35.805
Kangra,1961-7-1,286.071
Kangra,1961-8-1,143.272
Kangra,1961-9-1,160.77
Kangra,1961-10-1,16.956
Kangra,1961-11-1,3.321
Kangra,1961-12-1,23.19
Kangra,1962-1-1,47.879
Kangra,1962-2-1,31.837
Kangra,1962-3-1,26.085
Kangra,1962-4-1,4.586
Kangra,1962-5-1,10.913
Kangra,1962-6-1,2.982
Kangra,1962-7-1,185.434
Kangra,1962-8-1,132.323
Kangra,1962-9-1,283.802
Kangra,1962-10-1,0
Kangra,1962-11-1,12.025
Kangra,1962-12-1,26.101
Kangra,1963-1-1,0.639
Kangra,1963-2-1,41.436
Kangra,1963-3-1,80.923
Kangra,1963-4-1,7.264
Kangra,1963-5-1,27.122
Kangra,1963-6-1,15.002
Kangra,1963-7-1,108.583
Kangra,1963-8-1,103.865
Kangra,1963-9-1,93.53
Kangra,1963-10-1,0.712
Kangra,1963-11-1,1.087
Kangra,1963-12-1,29.85
Kangra,1964-1-1,36.615
Kangra,1964-2-1,14.063
Kangra,1964-3-1,14.841
Kangra,1964-4-1,20.098
Kangra,1964-5-1,18.204
Kangra,1964-6-1,90.951
Kangra,1964-7-1,320.285
Kangra,1964-8-1,221.13
Kangra,1964-9-1,96.053
Kangra,1964-10-1,0
Kangra,1964-11-1,3.419
Kangra,1964-12-1,12.508
Kangra,1965-1-1,13.296
Kangra,1965-2-1,39.397
Kangra,1965-3-1,27.889
Kangra,1965-4-1,55.125
Kangra,1965-5-1,19.772
Kangra,1965-6-1,6.143
Kangra,1965-7-1,210.104
Kangra,1965-8-1,162.092
Kangra,1965-9-1,5.82
Kangra,1965-10-1,21.612
Kangra,1965-11-1,11.828
Kangra,1965-12-1,0.148
Kangra,1966-1-1,3.372
Kangra,1966-2-1,71.654
Kangra,1966-3-1,52.612
Kangra,1966-4-1,27.476
Kangra,1966-5-1,29.363
Kangra,1966-6-1,137.264
Kangra,1966-7-1,147.392
Kangra,1966-8-1,173.111
Kangra,1966-9-1,282.832
Kangra,1966-10-1,23.811
Kangra,1966-11-1,21.229
Kangra,1966-12-1,0.619
Kangra,1967-1-1,0.803
Kangra,1967-2-1,39.351
Kangra,1967-3-1,59.177
Kangra,1967-4-1,9.848
Kangra,1967-5-1,15.665
Kangra,1967-6-1,5.58
Kangra,1967-7-1,106.195
Kangra,1967-8-1,341.934
Kangra,1967-9-1,46.365
Kangra,1967-10-1,5.422
Kangra,1967-11-1,2.552
Kangra,1967-12-1,64.242
Kangra,1968-1-1,31.962
Kangra,1968-2-1,41.738
Kangra,1968-3-1,15.135
Kangra,1968-4-1,7.684
Kangra,1968-5-1,7.871
Kangra,1968-6-1,15.479
Kangra,1968-7-1,191.759
Kangra,1968-8-1,250.851
Kangra,1968-9-1,1.369
Kangra,1968-10-1,14.72
Kangra,1968-11-1,0.219
Kangra,1968-12-1,14.606
Kangra,1969-1-1,9.786
Kangra,1969-2-1,22.002
Kangra,1969-3-1,39.178
Kangra,1969-4-1,69.625
Kangra,1969-5-1,35.251
Kangra,1969-6-1,16.918
Kangra,1969-7-1,231.816
Kangra,1969-8-1,181.125
Kangra,1969-9-1,184.797
Kangra,1969-10-1,7.923
Kangra,1969-11-1,0.008
Kangra,1969-12-1,0.148
Kangra,1970-1-1,30.872
Kangra,1970-2-1,31.761
Kangra,1970-3-1,16.094
Kangra,1970-4-1,2.245
Kangra,1970-5-1,11.123
Kangra,1970-6-1,60.352
Kangra,1970-7-1,60.17
Kangra,1970-8-1,224.227
Kangra,1970-9-1,75.688
Kangra,1970-10-1,3.222
Kangra,1970-11-1,0
Kangra,1970-12-1,0.354
Kangra,1971-1-1,3.517
Kangra,1971-2-1,19.789
Kangra,1971-3-1,5.352
Kangra,1971-4-1,31.529
Kangra,1971-5-1,72.181
Kangra,1971-6-1,103.591
Kangra,1971-7-1,203.604
Kangra,1971-8-1,303.282
Kangra,1971-9-1,54.293
Kangra,1971-10-1,14.761
Kangra,1971-11-1,0.137
Kangra,1971-12-1,0.148
Kangra,1972-1-1,19.948
Kangra,1972-2-1,21.744
Kangra,1972-3-1,22.685
Kangra,1972-4-1,6.714
Kangra,1972-5-1,20.338
Kangra,1972-6-1,19.839
Kangra,1972-7-1,117.037
Kangra,1972-8-1,160.466
Kangra,1972-9-1,277.996
Kangra,1972-10-1,32.262
Kangra,1972-11-1,17.987
Kangra,1972-12-1,14.621
Kangra,1973-1-1,29.15
Kangra,1973-2-1,21.571
Kangra,1973-3-1,18.31
Kangra,1973-4-1,7.358
Kangra,1973-5-1,19.468
Kangra,1973-6-1,83.762
Kangra,1973-7-1,213.177
Kangra,1973-8-1,356.405
Kangra,1973-9-1,102.973
Kangra,1973-10-1,9.435
Kangra,1973-11-1,0
Kangra,1973-12-1,22.595
Kangra,1974-1-1,30.181
Kangra,1974-2-1,32.394
Kangra,1974-3-1,10.213
Kangra,1974-4-1,1.606
Kangra,1974-5-1,29.96
Kangra,1974-6-1,63.908
Kangra,1974-7-1,226.75
Kangra,1974-8-1,103.103
Kangra,1974-9-1,58.798
Kangra,1974-10-1,1.209
Kangra,1974-11-1,0.148
Kangra,1974-12-1,12.894
Kangra,1975-1-1,38.195
Kangra,1975-2-1,37.941
Kangra,1975-3-1,54.323
Kangra,1975-4-1,6.758
Kangra,1975-5-1,4.249
Kangra,1975-6-1,143.445
Kangra,1975-7-1,261.164
Kangra,1975-8-1,270.495
Kangra,1975-9-1,236.662
Kangra,1975-10-1,6.558
Kangra,1975-11-1,0
Kangra,1975-12-1,0.913
Kangra,1976-1-1,21.812
Kangra,1976-2-1,41.814
Kangra,1976-3-1,20.123
Kangra,1976-4-1,12.365
Kangra,1976-5-1,17.909
Kangra,1976-6-1,224.199
Kangra,1976-7-1,199.544
Kangra,1976-8-1,633.275
Kangra,1976-9-1,174.482
Kangra,1976-10-1,17.6
Kangra,1976-11-1,0
Kangra,1976-12-1,0.552
Kangra,1977-1-1,56.187
Kangra,1977-2-1,3.923
Kangra,1977-3-1,2.37
Kangra,1977-4-1,68.856
Kangra,1977-5-1,48.093
Kangra,1977-6-1,207.061
Kangra,1977-7-1,232.38
Kangra,1977-8-1,161.944
Kangra,1977-9-1,81.065
Kangra,1977-10-1,31.436
Kangra,1977-11-1,1.578
Kangra,1977-12-1,13.248
Kangra,1978-1-1,9.977
Kangra,1978-2-1,11.007
Kangra,1978-3-1,84.673
Kangra,1978-4-1,18.658
Kangra,1978-5-1,3.173
Kangra,1978-6-1,126.295
Kangra,1978-7-1,415.154
Kangra,1978-8-1,434.418
Kangra,1978-9-1,260.289
Kangra,1978-10-1,0.008
Kangra,1978-11-1,18.837
Kangra,1978-12-1,1.622
Kangra,1979-1-1,16.781
Kangra,1979-2-1,67.061
Kangra,1979-3-1,48.446
Kangra,1979-4-1,7.772
Kangra,1979-5-1,28.357
Kangra,1979-6-1,50.11
Kangra,1979-7-1,207.65
Kangra,1979-8-1,88.581
Kangra,1979-9-1,159.023
Kangra,1979-10-1,10.206
Kangra,1979-11-1,8.892
Kangra,1979-12-1,2.732
Kangra,1980-1-1,18.281
Kangra,1980-2-1,33.374
Kangra,1980-3-1,26.15
Kangra,1980-4-1,8.533
Kangra,1980-5-1,17.493
Kangra,1980-6-1,127.272
Kangra,1980-7-1,501.165
Kangra,1980-8-1,311.187
Kangra,1980-9-1,122.686
Kangra,1980-10-1,8.489
Kangra,1980-11-1,10.489
Kangra,1980-12-1,14.686
Kangra,1981-1-1,102.929
Kangra,1981-2-1,27.097
Kangra,1981-3-1,49.122
Kangra,1981-4-1,20.54
Kangra,1981-5-1,17.014
Kangra,1981-6-1,17.151
Kangra,1981-7-1,411.867
Kangra,1981-8-1,144.963
Kangra,1981-9-1,5.792
Kangra,1981-10-1,9.636
Kangra,1981-11-1,46.06
Kangra,1981-12-1,0.767
Kangra,1982-1-1,29.179
Kangra,1982-2-1,27.972
Kangra,1982-3-1,110.241
Kangra,1982-4-1,26.01
Kangra,1982-5-1,44.836
Kangra,1982-6-1,15.101
Kangra,1982-7-1,51.217
Kangra,1982-8-1,204.876
Kangra,1982-9-1,2.73
Kangra,1982-10-1,6.638
Kangra,1982-11-1,32.087
Kangra,1982-12-1,32.296
Kangra,1983-1-1,54.761
Kangra,1983-2-1,33.632
Kangra,1983-3-1,84.933
Kangra,1983-4-1,57.205
Kangra,1983-5-1,78.394
Kangra,1983-6-1,109.799
Kangra,1983-7-1,241.664
Kangra,1983-8-1,268.675
Kangra,1983-9-1,76.295
Kangra,1983-10-1,26.922
Kangra,1983-11-1,0
Kangra,1983-12-1,1.606
Kangra,1984-1-1,0.576
Kangra,1984-2-1,69.078
Kangra,1984-3-1,13.07
Kangra,1984-4-1,24.507
Kangra,1984-5-1,7.177
Kangra,1984-6-1,23.796
Kangra,1984-7-1,501.284
Kangra,1984-8-1,280.733
Kangra,1984-9-1,217.221
Kangra,1984-10-1,0
Kangra,1984-11-1,0.316
Kangra,1984-12-1,29.116
Kangra,1985-1-1,25.179
Kangra,1985-2-1,2.16
Kangra,1985-3-1,16.971
Kangra,1985-4-1,42.568
Kangra,1985-5-1,22.632
Kangra,1985-6-1,105.705
Kangra,1985-7-1,438.101
Kangra,1985-8-1,227.1
Kangra,1985-9-1,126.255
Kangra,1985-10-1,25.327
Kangra,1985-11-1,2.134
Kangra,1985-12-1,29.347
Kangra,1986-1-1,4.068
Kangra,1986-2-1,47.577
Kangra,1986-3-1,32.1
Kangra,1986-4-1,15.576
Kangra,1986-5-1,33.888
Kangra,1986-6-1,107.675
Kangra,1986-7-1,288.953
Kangra,1986-8-1,241.562
Kangra,1986-9-1,175.833
Kangra,1986-10-1,10.281
Kangra,1986-11-1,6.563
Kangra,1986-12-1,41.822
Kangra,1987-1-1,51.778
Kangra,1987-2-1,29.309
Kangra,1987-3-1,28.392
Kangra,1987-4-1,19.961
Kangra,1987-5-1,25.022
Kangra,1987-6-1,98.705
Kangra,1987-7-1,102.973
Kangra,1987-8-1,125.838
Kangra,1987-9-1,2.868
Kangra,1987-10-1,22.853
Kangra,1987-11-1,0
Kangra,1987-12-1,21.163
Kangra,1988-1-1,15.966
Kangra,1988-2-1,17.342
Kangra,1988-3-1,87.704
Kangra,1988-4-1,12.593
Kangra,1988-5-1,1.354
Kangra,1988-6-1,97.567
Kangra,1988-7-1,366.787
Kangra,1988-8-1,186.083
Kangra,1988-9-1,220.107
Kangra,1988-10-1,30.547
Kangra,1988-11-1,0
Kangra,1988-12-1,40.604
Kangra,1989-1-1,67.122
Kangra,1989-2-1,10.481
Kangra,1989-3-1,22.323
Kangra,1989-4-1,5.784
Kangra,1989-5-1,12.184
Kangra,1989-6-1,32.499
Kangra,1989-7-1,307.812
Kangra,1989-8-1,149.976
Kangra,1989-9-1,61.961
Kangra,1989-10-1,2.36
Kangra,1989-11-1,10.542
Kangra,1989-12-1,4.674
Kangra,1990-1-1,14.455
Kangra,1990-2-1,95.699
Kangra,1990-3-1,89.859
Kangra,1990-4-1,19.509
Kangra,1990-5-1,53.399
Kangra,1990-6-1,22.113
Kangra,1990-7-1,245.318
Kangra,1990-8-1,261.72
Kangra,1990-9-1,274.632
Kangra,1990-10-1,3.9
Kangra,1990-11-1,13.049
Kangra,1990-12-1,50.436
Kangra,1991-1-1,7.391
Kangra,1991-2-1,28.75
Kangra,1991-3-1,17.388
Kangra,1991-4-1,58.333
Kangra,1991-5-1,28.358
Kangra,1991-6-1,137.374
Kangra,1991-7-1,26.22
Kangra,1991-8-1,175.718
Kangra,1991-9-1,96.875
Kangra,1991-10-1,4.099
Kangra,1991-11-1,0.319
Kangra,1991-12-1,12.427
Kangra,1992-1-1,79.697
Kangra,1992-2-1,56.208
Kangra,1992-3-1,34.836
Kangra,1992-4-1,14.361
Kangra,1992-5-1,41.613
Kangra,1992-6-1,37.375
Kangra,1992-7-1,162.075
Kangra,1992-8-1,212.879
Kangra,1992-9-1,163.616
Kangra,1992-10-1,4.754
Kangra,1992-11-1,28.919
Kangra,1992-12-1,3.85
Kangra,1993-1-1,19.086
Kangra,1993-2-1,23.458
Kangra,1993-3-1,33.66
Kangra,1993-4-1,30.882
Kangra,1993-5-1,17.734
Kangra,1993-6-1,61.05
Kangra,1993-7-1,197.082
Kangra,1993-8-1,24.179
Kangra,1993-9-1,167.398
Kangra,1993-10-1,0
Kangra,1993-11-1,0
Kangra,1993-12-1,0.148
Kangra,1994-1-1,40.691
Kangra,1994-2-1,24.589
Kangra,1994-3-1,13.465
Kangra,1994-4-1,9.783
Kangra,1994-5-1,65.216
Kangra,1994-6-1,42.852
Kangra,1994-7-1,206.874
Kangra,1994-8-1,157.07
Kangra,1994-9-1,166.129
Kangra,1994-10-1,2.745
Kangra,1994-11-1,0
Kangra,1994-12-1,15.991
Kangra,1995-1-1,49.609
Kangra,1995-2-1,128.198
Kangra,1995-3-1,16.963
Kangra,1995-4-1,6.668
Kangra,1995-5-1,1.64
Kangra,1995-6-1,108.875
Kangra,1995-7-1,254.141
Kangra,1995-8-1,363.487
Kangra,1995-9-1,121.482
Kangra,1995-10-1,3.346
Kangra,1995-11-1,26.704
Kangra,1995-12-1,3.123
Kangra,1996-1-1,61.259
Kangra,1996-2-1,60.085
Kangra,1996-3-1,44.913
Kangra,1996-4-1,21.775
Kangra,1996-5-1,38.889
Kangra,1996-6-1,251.817
Kangra,1996-7-1,152.634
Kangra,1996-8-1,445.961
Kangra,1996-9-1,69.277
Kangra,1996-10-1,11.82
Kangra,1996-11-1,0.109
Kangra,1996-12-1,6.728
Kangra,1997-1-1,25.07
Kangra,1997-2-1,15.133
Kangra,1997-3-1,27.436
Kangra,1997-4-1,51.343
Kangra,1997-5-1,24.545
Kangra,1997-6-1,160.64
Kangra,1997-7-1,254.776
Kangra,1997-8-1,375.57
Kangra,1997-9-1,101.432
Kangra,1997-10-1,17.413
Kangra,1997-11-1,20.831
Kangra,1997-12-1,7.777
Kangra,1998-1-1,50.03
Kangra,1998-2-1,51.89
Kangra,1998-3-1,48.84
Kangra,1998-4-1,39.118
Kangra,1998-5-1,32.452
Kangra,1998-6-1,25.522
Kangra,1998-7-1,195.869
Kangra,1998-8-1,150.468
Kangra,1998-9-1,144.478
Kangra,1998-10-1,21.215
